SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,NAN
10010027,358,71,2,0.2,197,5,144,3,1,302,0.2777777777777778,250,2,1,407,0.2222222222222222,3,1,0,492,0.16666666666666666,250,1,1,796,0.25,250,2,1,929,0.08333333333333333,
10010027,480,183,2,0.0,452,5,250,2,1,219,0.17307692307692307,200,2,1,615,0.18269230769230768,250,3,1,836,0.21153846153846154,250,3,1,863,0.25,250,1,1,1568,0.18269230769230768,
10010027,519,250,2,0.0,616,5,66,2,1,216,0.1532258064516129,250,3,1,323,0.12903225806451613,170,2,1,468,0.18548387096774194,250,1,1,1230,0.22580645161290322,250,1,1,1568,0.3064516129032258,
10010027,523,200,2,0.0,615,5,183,2,1,452,0.1557377049180328,170,2,1,468,0.22131147540983606,250,3,1,516,0.14754098360655737,250,3,1,836,0.26229508196721313,250,1,1,1568,0.21311475409836064,
10010027,549,66,2,0.0,216,5,250,3,1,323,0.16216216216216217,250,2,1,616,0.25675675675675674,250,3,1,701,0.17567567567567569,250,2,1,1126,0.1891891891891892,250,1,1,1230,0.21621621621621623,
10050199,1507,99,1,0.2,225,5,18,1,1,73,0.11538461538461539,73,2,1,252,0.14102564102564102,250,1,1,616,0.21794871794871795,250,2,2,1060,0.28205128205128205,250,0,0,2387,0.24358974358974358,
10050199,1652,12,2,0.2,47,5,64,1,1,118,0.027777777777777776,54,3,1,251,0.16666666666666666,250,2,1,490,0.3888888888888889,214,3,1,523,0.1388888888888889,250,2,2,627,0.2777777777777778,
10030088,69,47,1,0.0,121,5,250,2,1,270,0.24074074074074073,82,1,1,272,0.2037037037037037,250,2,1,616,0.09259259259259259,250,1,1,1842,0.18518518518518517,250,0,0,2982,0.2777777777777778,
10030088,1752,77,1,0.0,259,5,22,1,1,95,0.2073170731707317,49,1,1,177,0.04878048780487805,250,1,1,881,0.3048780487804878,250,2,1,1323,0.3048780487804878,250,0,0,2982,0.13414634146341464,
10030088,1754,49,1,0.0,177,5,22,1,1,95,0.203125,77,1,1,259,0.0625,201,1,1,517,0.25,250,2,1,1323,0.28125,250,0,0,2982,0.203125,
10030088,26,129,2,0.0,310,5,199,2,1,467,0.22093023255813954,250,1,1,583,0.13953488372093023,250,3,1,779,0.16279069767441862,250,2,1,1117,0.11627906976744186,250,1,1,1467,0.36046511627906974,
10030088,38,199,2,0.0,467,5,17,3,1,120,0.13725490196078433,129,2,1,310,0.18627450980392157,250,1,1,583,0.11764705882352941,250,3,1,779,0.2549019607843137,250,2,1,931,0.30392156862745096,
10030088,63,41,2,0.0,125,5,32,2,1,169,0.08928571428571429,203,3,1,362,0.17857142857142858,250,2,1,492,0.125,250,1,1,726,0.2857142857142857,250,2,1,1286,0.32142857142857145,
10030088,117,250,2,0.0,270,5,47,1,1,121,0.1625,250,2,1,616,0.225,250,3,1,704,0.1125,250,2,1,843,0.2625,250,1,1,1842,0.2375,
10030088,1690,194,2,0.0,536,5,34,3,1,93,0.09166666666666666,250,3,1,531,0.275,250,2,1,554,0.18333333333333332,250,1,1,881,0.10833333333333334,250,2,1,1323,0.3416666666666667,
10030088,1732,80,2,0.0,286,5,18,3,1,76,0.022727272727272728,201,1,1,517,0.11363636363636363,250,2,1,541,0.22727272727272727,250,2,1,1168,0.29545454545454547,250,1,1,1467,0.3409090909090909,
10010018,453,183,1,0.0,550,5,67,1,1,156,0.034482758620689655,129,2,1,311,0.10344827586206896,250,1,1,680,0.25,250,2,1,904,0.22413793103448276,250,0,0,2303,0.3879310344827586,
10010018,455,67,1,0.0,156,5,181,2,1,223,0.10294117647058823,110,1,1,373,0.2647058823529412,183,1,1,550,0.058823529411764705,250,2,1,904,0.3382352941176471,250,0,0,2303,0.23529411764705882,
10010018,465,110,1,0.0,373,5,67,1,1,156,0.1956521739130435,181,2,1,223,0.14130434782608695,250,2,1,666,0.2608695652173913,250,1,1,773,0.16304347826086957,250,0,0,2303,0.2391304347826087,
10010018,469,44,1,0.0,209,5,250,1,1,680,0.3375,250,2,1,724,0.1,250,1,1,728,0.225,250,2,1,966,0.275,250,0,0,2303,0.0625,
10010018,561,21,1,0.0,59,5,22,2,1,115,0.15,250,1,1,773,0.25,211,1,1,855,0.175,250,2,1,996,0.3,250,0,0,2303,0.125,
10010018,568,211,1,0.0,855,5,21,1,1,59,0.046052631578947366,250,1,1,456,0.16447368421052633,250,2,1,598,0.21710526315789475,250,2,1,996,0.25,250,0,0,2303,0.3223684210526316,
10010018,400,129,2,0.2,311,5,183,1,1,550,0.13636363636363635,250,1,1,680,0.17045454545454544,250,2,1,904,0.2159090909090909,250,2,2,1207,0.22727272727272727,250,3,1,1704,0.25,
10010018,541,22,2,0.0,115,5,21,1,1,59,0.10714285714285714,250,3,1,497,0.32142857142857145,250,1,1,773,0.3392857142857143,250,2,1,902,0.10714285714285714,250,2,1,996,0.125,
10010018,593,250,2,0.0,345,5,250,1,1,456,0.28125,250,2,1,598,0.19791666666666666,250,2,1,778,0.13541666666666666,250,3,1,1171,0.2604166666666667,250,3,1,1521,0.125,
10050155,1061,95,1,0.2,275,5,80,2,2,222,0.09090909090909091,250,1,1,621,0.29545454545454547,250,1,1,730,0.2727272727272727,250,2,1,1448,0.125,250,0,0,2394,0.2159090909090909,
10050155,1081,250,1,0.0,621,5,95,1,1,275,0.20967741935483872,169,2,1,419,0.18548387096774194,250,1,1,1228,0.14516129032258066,250,2,1,1448,0.25,250,0,0,2394,0.20967741935483872,
10050155,1181,23,2,0.0,48,5,79,3,1,121,0.14705882352941177,109,2,1,340,0.2647058823529412,190,2,1,530,0.20588235294117646,250,1,1,1167,0.23529411764705882,250,1,1,1228,0.14705882352941177,
10050155,1214,33,2,0.0,161,5,23,3,1,100,0.10606060606060606,109,2,1,340,0.12121212121212122,250,2,1,637,0.22727272727272727,250,1,1,1167,0.25757575757575757,250,3,1,1568,0.2878787878787879,
10030044,1536,250,1,0.0,554,5,250,2,1,597,0.0603448275862069,250,1,1,1070,0.25862068965517243,250,1,1,1182,0.15517241379310345,250,2,1,1199,0.2672413793103448,250,0,0,2267,0.25862068965517243,
10030044,1602,234,1,0.0,695,5,162,2,1,370,0.1,250,2,1,895,0.22142857142857142,250,1,1,912,0.17857142857142858,250,1,1,1047,0.15714285714285714,250,0,0,2267,0.34285714285714286,
10030044,1609,55,1,0.0,245,5,41,2,1,138,0.20833333333333334,131,2,1,194,0.125,250,1,1,1034,0.20833333333333334,250,1,1,1182,0.2222222222222222,250,0,0,2267,0.2361111111111111,
10030044,1664,66,1,0.0,134,5,194,2,1,488,0.1,250,2,1,496,0.21666666666666667,250,1,1,1034,0.16666666666666666,250,1,1,1047,0.16666666666666666,250,0,0,2267,0.35,
10030044,1477,157,2,0.0,326,5,73,3,1,222,0.20652173913043478,250,2,1,481,0.1956521739130435,250,2,1,597,0.2717391304347826,250,3,1,696,0.15217391304347827,250,1,1,1070,0.17391304347826086,
10030044,1580,117,2,0.0,78,5,162,2,1,370,0.21428571428571427,243,2,1,599,0.19047619047619047,250,1,1,912,0.2619047619047619,250,3,1,1022,0.11904761904761904,250,3,1,1110,0.21428571428571427,
10030044,1600,162,2,0.0,370,5,117,2,1,78,0.09375,234,1,1,695,0.14583333333333334,250,2,1,895,0.16666666666666666,250,1,1,912,0.3125,250,3,1,1022,0.28125,
10030044,1650,71,2,0.2,112,5,131,2,1,194,0.125,250,3,1,718,0.3392857142857143,250,3,1,819,0.23214285714285715,250,2,2,838,0.05357142857142857,250,1,1,1034,0.25,
10030044,1704,194,2,0.0,488,5,66,1,1,134,0.05357142857142857,101,3,1,306,0.16071428571428573,250,2,1,496,0.25,250,2,1,555,0.24107142857142858,250,1,1,1047,0.29464285714285715,
10030044,1736,154,2,0.0,345,5,250,3,1,375,0.13043478260869565,250,2,1,493,0.22826086956521738,250,2,1,555,0.20652173913043478,250,3,1,692,0.2391304347826087,250,1,1,1047,0.1956521739130435,
10010011,888,60,1,0.0,179,5,155,2,1,224,0.12857142857142856,64,1,1,329,0.14285714285714285,164,1,1,377,0.12857142857142856,250,2,1,848,0.34285714285714286,250,0,0,2334,0.2571428571428571,
10010011,940,64,1,0.2,329,5,60,1,1,179,0.11363636363636363,1,1,0,184,0.07954545454545454,155,2,1,224,0.19318181818181818,250,2,1,797,0.29545454545454547,250,0,0,2334,0.3181818181818182,
10010011,974,75,1,0.2,322,5,1,1,0,184,0.125,92,2,1,269,0.16666666666666666,250,1,1,575,0.13541666666666666,250,2,1,943,0.3125,250,0,0,2334,0.2604166666666667,
10010011,827,202,2,0.2,653,5,55,3,1,192,0.06818181818181818,164,1,1,377,0.19696969696969696,250,2,1,899,0.2196969696969697,8,1,0,916,0.22727272727272727,250,2,1,959,0.2878787878787879,
10010011,987,147,2,0.2,254,5,16,3,1,69,0.0875,126,2,1,340,0.1,208,2,2,438,0.1875,250,1,1,502,0.3,250,3,1,1935,0.325,
10010011,1015,92,2,0.0,269,5,75,1,1,322,0.20512820512820512,169,3,1,489,0.2948717948717949,250,1,1,575,0.14102564102564102,250,2,1,943,0.16666666666666666,250,2,1,1271,0.19230769230769232,
10050197,456,35,1,0.4,163,5,25,2,1,67,0.10606060606060606,124,2,1,387,0.22727272727272727,31,1,2,734,0.30303030303030304,98,1,2,847,0.19696969696969696,250,0,0,2211,0.16666666666666666,
10050197,520,147,1,0.0,339,5,215,2,1,517,0.22340425531914893,152,1,1,590,0.1702127659574468,250,2,1,761,0.11702127659574468,250,1,1,1053,0.26595744680851063,250,0,0,2211,0.22340425531914893,
10050197,398,25,2,0.4,67,5,35,1,1,163,0.16666666666666666,124,2,1,387,0.11904761904761904,31,1,2,734,0.23809523809523808,240,2,1,792,0.23809523809523808,124,3,2,874,0.23809523809523808,
10050197,481,59,2,0.6,84,5,39,2,2,142,0.3409090909090909,42,3,1,148,0.06818181818181818,192,2,2,603,0.18181818181818182,250,1,1,1053,0.11363636363636363,250,3,2,1771,0.29545454545454547,
10050197,485,74,2,0.4,179,5,87,1,1,249,0.17647058823529413,130,2,1,313,0.16176470588235295,115,2,2,547,0.3088235294117647,221,1,1,650,0.11764705882352941,98,1,2,847,0.23529411764705882,
10050197,565,215,2,0.4,517,5,102,2,2,289,0.13559322033898305,147,1,1,339,0.17796610169491525,152,1,1,590,0.11864406779661017,250,2,1,761,0.2966101694915254,250,3,2,1969,0.2711864406779661,
10050163,97,107,1,0.6,526,5,1,1,0,94,0.045454545454545456,98,2,2,447,0.18181818181818182,75,1,2,593,0.2818181818181818,250,2,1,829,0.22727272727272727,250,0,0,2308,0.2636363636363636,
10050163,71,250,2,0.4,525,5,110,3,1,335,0.18181818181818182,97,2,2,371,0.20909090909090908,75,1,2,593,0.2,250,1,1,1032,0.23636363636363636,250,2,1,1840,0.17272727272727273,
10050163,132,243,2,0.2,447,5,216,2,1,309,0.1574074074074074,250,3,1,515,0.26851851851851855,250,2,1,533,0.2037037037037037,229,3,2,590,0.19444444444444445,250,1,1,705,0.17592592592592593,
10050163,234,90,2,0.4,431,5,10,3,1,37,0.04081632653061224,54,3,1,117,0.10204081632653061,250,2,1,562,0.25510204081632654,12,1,2,777,0.2755102040816326,250,2,2,1667,0.32653061224489793,
10050163,242,250,2,0.0,691,5,56,2,1,231,0.21875,53,3,1,237,0.171875,250,2,1,995,0.1953125,250,3,1,1434,0.125,250,1,1,1698,0.2890625,
10010016,753,70,1,0.2,190,5,91,2,1,194,0.08571428571428572,250,1,1,664,0.14285714285714285,250,2,1,929,0.22857142857142856,88,1,2,1540,0.2571428571428571,250,0,0,2560,0.2857142857142857,
10010016,787,250,1,0.0,664,5,70,1,1,190,0.078125,250,2,1,830,0.15625,250,2,1,929,0.265625,250,1,1,1807,0.234375,250,0,0,2560,0.265625,
10010016,846,89,1,0.0,295,5,35,1,1,55,0.046511627906976744,250,2,1,505,0.1744186046511628,250,2,1,1033,0.2558139534883721,250,1,1,1807,0.1511627906976744,250,0,0,2560,0.37209302325581395,
10010016,856,204,1,0.0,509,5,35,1,1,55,0.0625,225,2,1,385,0.08928571428571429,250,2,1,1029,0.3392857142857143,250,1,1,1380,0.19642857142857142,250,0,0,2560,0.3125,
10010016,865,35,1,0.0,55,5,89,1,1,295,0.10526315789473684,250,2,1,505,0.23684210526315788,204,1,1,509,0.18421052631578946,250,2,1,1029,0.21052631578947367,250,0,0,2560,0.2631578947368421,
10010016,662,127,2,0.6,354,5,94,2,2,727,0.20212765957446807,250,2,1,813,0.19148936170212766,88,1,2,1161,0.1595744680851064,250,3,1,1201,0.20212765957446807,88,1,2,1540,0.24468085106382978,
10010016,711,147,2,0.2,321,5,69,2,1,228,0.11904761904761904,156,3,1,331,0.17857142857142858,250,2,1,455,0.19047619047619047,250,2,1,813,0.20238095238095238,88,1,2,1161,0.30952380952380953,
10010016,725,91,2,0.4,194,5,70,1,1,190,0.09090909090909091,230,3,1,465,0.07575757575757576,92,2,2,751,0.25757575757575757,250,2,1,929,0.2878787878787879,88,1,2,1540,0.2878787878787879,
10010016,828,225,2,0.4,385,5,219,3,2,265,0.15306122448979592,204,1,1,509,0.10204081632653061,250,2,1,1029,0.2653061224489796,250,1,1,1380,0.25510204081632654,250,2,2,1555,0.22448979591836735,
10010016,839,171,2,0.0,465,5,65,3,1,188,0.13392857142857142,250,3,1,221,0.11607142857142858,250,2,1,571,0.24107142857142858,250,2,1,830,0.2767857142857143,250,1,1,1807,0.23214285714285715,
10010016,908,44,2,0.0,146,5,41,2,1,165,0.20967741935483872,250,2,1,571,0.06451612903225806,250,3,1,876,0.3225806451612903,250,3,1,1332,0.06451612903225806,250,1,1,1807,0.3387096774193548,
10030072,563,87,1,0.0,254,5,250,2,1,389,0.1875,250,2,1,410,0.1625,250,1,1,882,0.2625,250,1,1,968,0.275,250,0,0,2373,0.1125,
10030072,572,78,1,0.0,270,5,250,2,1,430,0.11538461538461539,250,1,1,968,0.2692307692307692,250,2,1,1108,0.24358974358974358,250,1,1,1544,0.3076923076923077,250,0,0,2373,0.0641025641025641,
10030072,647,250,1,0.0,558,5,250,1,1,881,0.13793103448275862,250,1,1,882,0.22413793103448276,250,2,1,1054,0.25862068965517243,250,2,1,1303,0.11206896551724138,250,0,0,2373,0.2672413793103448,
10030072,687,46,1,0.2,211,5,48,1,1,302,0.13513513513513514,111,2,2,573,0.1891891891891892,250,2,1,639,0.14864864864864866,250,1,1,1544,0.28378378378378377,250,0,0,2373,0.24324324324324326,
10030072,692,48,1,0.2,302,5,26,1,1,60,0.1111111111111111,46,1,1,211,0.1111111111111111,241,2,1,474,0.2,111,2,2,573,0.23333333333333334,250,0,0,2373,0.34444444444444444,
10030072,717,26,1,0.0,60,5,28,1,1,93,0.18421052631578946,147,2,1,250,0.18421052631578946,48,1,1,302,0.2631578947368421,241,2,1,474,0.21052631578947367,250,0,0,2373,0.15789473684210525,
10030072,548,194,2,0.0,515,5,250,2,1,389,0.14655172413793102,250,3,1,506,0.1896551724137931,250,3,1,580,0.15517241379310345,250,1,1,968,0.25,250,2,1,1108,0.25862068965517243,
10030072,719,130,2,0.0,376,5,20,3,1,55,0.0625,55,2,1,185,0.22916666666666666,250,3,1,511,0.28125,250,1,1,881,0.17708333333333334,250,2,1,1054,0.25,
10030072,737,55,2,0.0,185,5,20,3,1,55,0.07894736842105263,130,2,1,376,0.2894736842105263,250,3,1,864,0.14473684210526316,250,1,1,881,0.13157894736842105,250,2,1,1003,0.35526315789473684,
10050164,1645,39,1,0.4,245,5,5,1,0,249,0.15853658536585366,1,1,0,253,0.08536585365853659,250,2,1,612,0.2804878048780488,250,2,1,875,0.2073170731707317,250,0,0,2566,0.2682926829268293,
10050164,1651,51,1,0.2,221,5,49,1,1,155,0.10526315789473684,81,2,1,296,0.21052631578947367,250,2,1,807,0.18421052631578946,37,1,2,843,0.18421052631578946,250,0,0,2566,0.3157894736842105,
10050164,1692,49,1,0.2,155,5,51,1,1,221,0.125,81,2,1,296,0.15625,145,1,1,532,0.265625,250,2,2,1069,0.125,250,0,0,2566,0.328125,
10050164,1584,111,2,0.4,320,5,250,2,2,724,0.20652173913043478,37,1,2,843,0.16304347826086957,250,3,1,882,0.06521739130434782,250,2,1,1047,0.2608695652173913,250,3,1,1386,0.30434782608695654,
10050164,1594,158,2,0.2,243,5,250,2,2,593,0.19230769230769232,250,1,1,817,0.19230769230769232,250,2,1,875,0.16666666666666666,250,3,1,938,0.21794871794871795,250,3,1,976,0.23076923076923078,
10050164,1666,250,2,0.2,612,5,39,1,1,245,0.17692307692307693,5,1,0,249,0.1076923076923077,250,2,1,875,0.16153846153846155,250,3,1,1227,0.3230769230769231,250,2,1,1449,0.23076923076923078,
10050164,1685,81,2,0.2,296,5,49,1,1,155,0.11904761904761904,45,3,1,160,0.10714285714285714,51,1,1,221,0.19047619047619047,250,2,1,807,0.27380952380952384,250,2,2,1069,0.30952380952380953,
10050164,1753,177,2,0.2,298,5,18,3,1,106,0.125,145,1,1,532,0.06818181818181818,250,3,1,1046,0.2727272727272727,250,2,2,1069,0.26136363636363635,250,2,1,1449,0.2727272727272727,
10010029,579,89,1,0.0,218,5,8,2,1,54,0.09523809523809523,203,1,1,334,0.14285714285714285,250,2,1,772,0.34523809523809523,250,1,1,784,0.08333333333333333,250,0,0,2645,0.3333333333333333,
10010029,578,250,2,0.2,858,5,45,1,2,421,0.2323943661971831,250,3,1,504,0.15492957746478872,250,2,1,718,0.24647887323943662,241,1,1,755,0.176056338028169,250,2,1,1190,0.19014084507042253,
10010029,628,190,2,0.0,416,5,203,1,1,334,0.22,250,2,1,423,0.23,250,1,1,691,0.19,250,3,1,1282,0.24,250,2,1,1663,0.12,
10010029,715,72,2,0.0,276,5,30,3,1,94,0.075,250,2,1,653,0.1375,250,2,1,711,0.3125,250,3,1,906,0.35,250,1,1,1003,0.125,
10030086,623,201,1,0.0,389,5,77,1,1,206,0.09375,250,1,1,608,0.07291666666666667,250,2,1,704,0.19791666666666666,250,2,1,725,0.2604166666666667,250,0,0,2581,0.375,
10030086,544,29,2,0.4,125,5,95,2,1,330,0.18333333333333332,250,1,1,479,0.31666666666666665,234,3,2,560,0.23333333333333334,250,3,1,682,0.13333333333333333,243,2,2,1064,0.13333333333333333,
10030086,550,95,2,0.0,330,5,29,2,1,125,0.11458333333333333,250,1,1,479,0.21875,250,1,1,608,0.13541666666666666,250,3,1,682,0.1875,250,2,1,1521,0.34375,
10030086,766,250,2,0.0,708,5,250,2,1,606,0.16666666666666666,250,1,1,694,0.21014492753623187,250,2,1,759,0.15217391304347827,250,3,1,787,0.2608695652173913,250,3,1,1279,0.21014492753623187,
10050190,934,68,1,0.2,294,5,1,1,0,39,0.05952380952380952,159,2,1,516,0.17857142857142858,250,2,1,583,0.25,250,1,1,1596,0.20238095238095238,250,0,0,2696,0.30952380952380953,
10050190,1019,148,1,0.2,544,5,186,1,1,625,0.23333333333333334,126,1,2,1345,0.10833333333333334,250,2,1,1358,0.2833333333333333,250,2,1,2344,0.20833333333333334,250,0,0,2696,0.16666666666666666,
10050190,928,159,2,0.0,516,5,68,1,1,294,0.13392857142857142,250,2,1,583,0.25892857142857145,250,2,1,770,0.25,250,1,1,1596,0.22321428571428573,250,3,1,1611,0.13392857142857142,
10050190,985,49,2,0.0,214,5,31,3,1,178,0.06578947368421052,217,2,1,613,0.2236842105263158,250,2,1,1033,0.32894736842105265,250,1,1,1439,0.15789473684210525,250,3,1,1532,0.2236842105263158,
10050190,1068,151,2,0.2,422,5,189,3,1,315,0.27450980392156865,250,3,1,840,0.08823529411764706,250,2,1,961,0.17647058823529413,126,1,2,1345,0.2549019607843137,250,2,1,1358,0.20588235294117646,
10030081,725,20,1,0.4,60,5,147,2,1,339,0.2631578947368421,204,1,1,509,0.21052631578947367,149,2,2,698,0.13157894736842105,3,1,0,803,0.15789473684210525,250,0,0,2280,0.23684210526315788,
10030081,839,245,1,0.2,507,5,31,2,1,153,0.1896551724137931,113,1,1,227,0.06896551724137931,250,2,2,812,0.1810344827586207,250,1,1,840,0.20689655172413793,250,0,0,2280,0.35344827586206895,
10030081,694,126,2,0.2,363,5,73,3,1,242,0.0851063829787234,197,2,1,497,0.1702127659574468,204,1,1,509,0.2553191489361702,149,2,2,698,0.23404255319148937,250,3,1,1822,0.2553191489361702,
10030081,697,147,2,0.8,339,5,20,1,1,60,0.10416666666666667,67,3,2,146,0.07291666666666667,149,2,2,471,0.21875,149,2,2,698,0.34375,3,1,0,803,0.2604166666666667,
10030081,734,161,2,0.6,412,5,149,2,2,471,0.19,138,2,1,533,0.13,250,3,1,691,0.21,3,1,0,803,0.24,250,3,2,1524,0.23,
10030081,777,138,2,0.4,533,5,161,2,1,412,0.11016949152542373,250,3,1,691,0.1016949152542373,3,1,0,803,0.23728813559322035,35,1,2,858,0.288135593220339,250,2,1,1417,0.2627118644067797,
10030081,780,174,2,0.2,515,5,211,3,1,336,0.14285714285714285,250,2,1,401,0.125,123,1,1,404,0.13392857142857142,250,2,1,1004,0.3125,250,3,2,1362,0.2857142857142857,
10030081,868,145,2,0.6,402,5,5,2,2,22,0.05319148936170213,56,3,2,348,0.2872340425531915,81,1,1,418,0.1276595744680851,250,1,1,840,0.2765957446808511,250,2,2,897,0.2553191489361702,
10010075,1360,28,1,0.2,113,5,20,1,1,82,0.2,89,2,2,315,0.26,250,1,1,848,0.14,250,2,1,1020,0.2,250,0,0,2286,0.2,
10010075,1463,250,1,0.0,732,5,250,2,1,185,0.04895104895104895,250,1,1,612,0.24475524475524477,250,1,1,616,0.24475524475524477,250,2,1,868,0.22377622377622378,250,0,0,2286,0.23776223776223776,
10010075,1390,83,2,0.0,151,5,162,3,1,463,0.22033898305084745,250,1,1,612,0.2542372881355932,250,2,1,629,0.1864406779661017,250,2,1,829,0.13559322033898305,250,1,1,834,0.2033898305084746,
10010075,1485,191,2,0.0,411,5,12,2,1,59,0.14285714285714285,109,3,1,265,0.16326530612244897,250,3,1,365,0.21428571428571427,250,2,1,1163,0.2653061224489796,250,1,1,1388,0.21428571428571427,
10010075,1495,88,2,0.0,294,5,250,1,1,616,0.2558139534883721,250,1,1,864,0.20930232558139536,250,3,1,926,0.2441860465116279,250,2,1,993,0.20930232558139536,250,2,1,1163,0.08139534883720931,
10050138,65,116,1,0.2,384,5,1,1,0,65,0.11458333333333333,36,2,1,239,0.15625,250,1,1,795,0.2604166666666667,250,2,1,1429,0.125,250,0,0,2751,0.34375,
10050138,1746,234,1,0.4,595,5,31,1,2,227,0.18253968253968253,226,2,2,253,0.15873015873015872,250,2,1,692,0.23015873015873015,250,1,1,1320,0.24603174603174602,250,0,0,2751,0.18253968253968253,
10050138,1758,72,1,0.2,201,5,45,2,1,145,0.22058823529411764,107,2,1,205,0.1323529411764706,31,1,2,227,0.20588235294117646,250,1,1,708,0.3088235294117647,250,0,0,2751,0.1323529411764706,
10050138,30,27,2,0.4,78,5,144,2,1,324,0.2916666666666667,250,3,2,739,0.125,250,2,2,881,0.08333333333333333,250,1,1,1320,0.375,250,1,1,2205,0.125,
10050138,49,144,2,0.4,324,5,27,2,1,78,0.14583333333333334,36,3,2,162,0.10416666666666667,192,2,1,309,0.19791666666666666,250,3,2,739,0.3125,250,1,1,2205,0.23958333333333334,
10050138,153,31,2,0.4,100,5,2,1,0,395,0.1346153846153846,227,3,2,418,0.15384615384615385,250,2,1,466,0.17307692307692307,250,3,1,1325,0.2692307692307692,250,2,1,1429,0.2692307692307692,
10050138,1734,45,2,0.2,145,5,72,1,1,201,0.24193548387096775,107,2,1,205,0.14516129032258066,145,2,1,270,0.04838709677419355,250,1,1,708,0.22580645161290322,250,3,2,1001,0.3387096774193548,
10050138,1756,145,2,0.2,270,5,45,2,1,145,0.03571428571428571,250,1,1,708,0.27380952380952384,250,2,1,948,0.25,250,3,2,1001,0.20238095238095238,250,3,1,1444,0.23809523809523808,
10030075,1564,80,1,0.0,280,5,23,2,1,61,0.10714285714285714,33,1,1,139,0.14285714285714285,250,1,1,679,0.25,250,2,1,939,0.23809523809523808,250,0,0,2696,0.2619047619047619,
10030075,1580,33,1,0.2,139,5,23,2,1,61,0.13333333333333333,56,1,1,216,0.11666666666666667,80,1,1,280,0.2,61,2,2,306,0.21666666666666667,250,0,0,2696,0.3333333333333333,
10030075,1606,56,1,0.2,216,5,33,1,1,139,0.09722222222222222,57,2,1,165,0.1111111111111111,61,2,2,306,0.3055555555555556,117,1,1,415,0.2916666666666667,250,0,0,2696,0.19444444444444445,
