SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,dis6,rcp6,typ6,irs6,lf6,dis7,rcp7,typ7,irs7,lf7,NAN
10050152,110,250,2,0.42857142857142855,1022,7,2,3,1,13,0.04878048780487805,54,2,1,173,0.054878048780487805,68,3,2,230,0.17073170731707318,171,2,1,511,0.1951219512195122,239,3,2,591,0.12804878048780488,250,2,2,787,0.21951219512195122,250,1,1,1321,0.18292682926829268,
10050152,227,250,2,0.14285714285714285,784,7,1,1,0,14,0.019736842105263157,200,3,1,543,0.20394736842105263,231,1,1,609,0.1513157894736842,250,2,1,692,0.10526315789473684,250,1,1,930,0.29605263157894735,250,2,1,1087,0.09868421052631579,250,3,1,1203,0.125,
10050152,307,250,2,0.5714285714285714,759,7,56,2,1,282,0.11643835616438356,143,2,1,350,0.13013698630136986,250,3,2,723,0.2328767123287671,80,1,2,775,0.2465753424657534,250,3,2,777,0.1232876712328767,250,3,1,920,0.1095890410958904,144,1,2,1242,0.0410958904109589,
10050152,321,250,2,0.2857142857142857,1281,7,18,3,1,95,0.0625,250,3,1,543,0.10227272727272728,168,3,2,560,0.07954545454545454,250,2,1,692,0.09659090909090909,250,3,1,740,0.1534090909090909,250,2,1,984,0.29545454545454547,144,1,2,1242,0.21022727272727273,
10050152,362,250,2,0.42857142857142855,984,7,56,2,1,282,0.1130952380952381,250,3,2,306,0.05952380952380952,250,3,1,543,0.07142857142857142,236,3,1,695,0.21428571428571427,250,3,2,777,0.18452380952380953,144,1,2,1242,0.047619047619047616,250,2,1,1281,0.30952380952380953,
10010027,478,250,1,0.42857142857142855,979,7,1,1,0,73,0.06962025316455696,234,1,1,436,0.1962025316455696,250,2,1,491,0.18354430379746836,250,2,2,678,0.22151898734177214,250,2,2,828,0.08860759493670886,250,2,1,943,0.12025316455696203,250,0,0,2481,0.12025316455696203,
10010027,336,250,2,0.2857142857142857,407,7,73,3,2,114,0.05,75,3,1,168,0.15,71,2,1,197,0.16,144,3,1,302,0.09,200,3,1,340,0.2,3,1,0,492,0.13,250,2,1,1002,0.22,
10010027,389,250,2,0.14285714285714285,1002,7,19,1,1,69,0.07228915662650602,200,3,1,340,0.04819277108433735,250,3,1,359,0.07228915662650602,250,2,1,407,0.13253012048192772,250,2,1,491,0.22289156626506024,3,1,0,492,0.21686746987951808,250,3,1,723,0.23493975903614459,
10010027,418,250,2,0.14285714285714285,537,7,11,2,1,60,0.1016949152542373,47,1,1,157,0.15254237288135594,47,2,2,174,0.2033898305084746,118,3,1,211,0.07627118644067797,145,3,1,299,0.11864406779661017,250,1,1,796,0.11864406779661017,250,2,1,929,0.2288135593220339,
10010027,517,250,2,0.2857142857142857,943,7,104,2,1,164,0.10897435897435898,112,3,1,310,0.14102564102564102,234,1,1,436,0.16025641025641027,250,3,2,457,0.12179487179487179,250,2,2,678,0.1346153846153846,250,3,1,753,0.21153846153846154,250,1,1,979,0.12179487179487179,
10010027,589,250,2,0.0,1126,7,35,2,1,107,0.052941176470588235,66,2,1,216,0.08235294117647059,185,3,1,495,0.15294117647058825,250,3,1,701,0.14705882352941177,250,3,1,1077,0.20588235294117646,250,3,1,1187,0.12352941176470589,250,1,1,1230,0.23529411764705882,
10050199,1472,250,1,0.7142857142857143,616,7,1,1,0,149,0.12295081967213115,74,2,2,210,0.13934426229508196,99,1,1,225,0.13934426229508196,225,2,2,286,0.12295081967213115,250,2,2,1060,0.1721311475409836,250,2,2,1396,0.19672131147540983,250,0,0,2387,0.10655737704918032,
10050199,1571,250,1,0.2857142857142857,799,7,18,1,1,73,0.09420289855072464,1,1,0,155,0.043478260869565216,73,2,1,252,0.13768115942028986,250,2,1,303,0.12318840579710146,130,2,2,306,0.18840579710144928,250,2,1,665,0.16666666666666666,250,0,0,2387,0.2463768115942029,
10050199,1572,250,2,0.5714285714285714,665,7,51,3,2,178,0.0661764705882353,139,3,2,278,0.11029411764705882,250,2,1,303,0.0661764705882353,130,2,2,306,0.11029411764705882,171,3,1,435,0.16176470588235295,250,1,1,799,0.16911764705882354,250,3,2,998,0.3161764705882353,
10050199,1622,250,2,0.42857142857142855,765,7,73,2,2,315,0.013157894736842105,147,3,1,354,0.17105263157894737,250,3,2,437,0.039473684210526314,250,2,1,490,0.17105263157894737,250,1,1,606,0.17763157894736842,250,3,2,918,0.23026315789473684,250,3,1,977,0.19736842105263158,
10030088,45,250,1,0.0,583,7,82,1,1,272,0.11403508771929824,129,2,1,310,0.10526315789473684,199,2,1,467,0.10526315789473684,250,2,1,616,0.17543859649122806,250,2,1,931,0.12280701754385964,250,1,1,1467,0.21929824561403508,250,0,0,2982,0.15789473684210525,
10030088,1742,201,1,0.0,517,7,3,2,1,21,0.08928571428571429,49,1,1,177,0.14285714285714285,80,2,1,286,0.08928571428571429,250,2,1,541,0.21428571428571427,250,2,1,1323,0.0625,250,1,1,1467,0.25892857142857145,250,0,0,2982,0.14285714285714285,
10030088,16,250,2,0.14285714285714285,492,7,41,2,1,125,0.05737704918032787,203,3,1,362,0.22131147540983606,164,3,1,385,0.07377049180327869,117,1,1,454,0.040983606557377046,250,1,1,726,0.28688524590163933,250,1,1,881,0.040983606557377046,250,2,2,1065,0.2786885245901639,
10030088,161,250,2,0.0,843,7,16,3,1,125,0.06944444444444445,250,2,1,270,0.14583333333333334,250,2,1,460,0.2013888888888889,250,3,1,555,0.13194444444444445,250,3,1,704,0.16666666666666666,250,3,1,1365,0.1111111111111111,250,1,1,1842,0.1736111111111111,
10030088,1678,250,2,0.0,541,7,3,2,1,21,0.04032258064516129,18,3,1,76,0.12096774193548387,80,2,1,286,0.16129032258064516,201,1,1,517,0.1935483870967742,250,3,1,1233,0.2661290322580645,250,2,1,1323,0.0967741935483871,250,3,1,1475,0.12096774193548387,
10010018,481,250,2,0.0,966,7,44,1,1,209,0.14102564102564102,124,3,1,309,0.07051282051282051,124,3,1,423,0.1346153846153846,250,2,1,724,0.21153846153846154,250,1,1,728,0.09615384615384616,250,3,1,901,0.1282051282051282,250,2,1,973,0.21794871794871795,
10010018,601,250,2,0.0,996,7,21,1,1,59,0.06896551724137931,22,2,1,115,0.040229885057471264,92,3,1,258,0.08620689655172414,250,3,1,497,0.1839080459770115,250,2,1,598,0.15517241379310345,211,1,1,855,0.21839080459770116,250,3,1,884,0.2471264367816092,
10050155,1007,250,1,0.14285714285714285,730,7,80,2,2,222,0.14084507042253522,86,1,1,266,0.14788732394366197,95,1,1,275,0.16901408450704225,250,2,1,528,0.11267605633802817,250,2,1,699,0.19014084507042253,250,2,1,770,0.1267605633802817,250,0,0,2394,0.11267605633802817,
10050155,1175,250,1,0.0,1167,7,23,2,1,48,0.04395604395604396,33,2,1,161,0.09340659340659341,109,2,1,340,0.17032967032967034,250,1,1,506,0.12087912087912088,250,2,1,637,0.16483516483516483,250,1,1,1228,0.21428571428571427,250,0,0,2394,0.19230769230769232,
10050155,966,250,2,0.14285714285714285,770,7,68,3,2,269,0.125,250,3,1,430,0.0625,250,2,1,528,0.1597222222222222,250,2,1,699,0.1736111111111111,250,1,1,730,0.125,250,3,1,1070,0.16666666666666666,250,3,1,1354,0.1875,
10050155,979,250,2,0.2857142857142857,699,7,33,3,1,128,0.05223880597014925,59,3,1,194,0.12686567164179105,80,2,2,222,0.07462686567164178,250,3,2,696,0.17164179104477612,250,1,1,730,0.20149253731343283,250,2,1,770,0.1865671641791045,250,3,1,1070,0.1865671641791045,
10050155,1050,250,2,0.0,998,7,7,3,1,24,0.02531645569620253,35,3,1,112,0.12658227848101267,76,1,1,289,0.14556962025316456,158,1,1,467,0.1518987341772152,250,1,1,625,0.06329113924050633,250,2,1,654,0.2468354430379747,250,2,1,1920,0.24050632911392406,
10050155,1073,250,2,0.14285714285714285,654,7,6,3,1,42,0.029411764705882353,35,3,1,112,0.022058823529411766,250,1,1,625,0.125,250,2,1,762,0.1323529411764706,250,3,2,940,0.21323529411764705,250,2,1,998,0.2867647058823529,250,3,1,1343,0.19117647058823528,
10030044,1524,250,1,0.0,1070,7,157,2,1,326,0.09523809523809523,250,2,1,416,0.1130952380952381,250,2,1,481,0.15476190476190477,250,1,1,554,0.17857142857142858,250,2,1,597,0.13690476190476192,250,1,1,912,0.20833333333333334,250,0,0,2267,0.1130952380952381,
10030044,1558,250,1,0.0,1182,7,41,2,1,138,0.09659090909090909,55,1,1,245,0.09090909090909091,182,2,1,388,0.08522727272727272,250,1,1,554,0.10227272727272728,250,2,1,949,0.21022727272727273,250,2,1,1199,0.19886363636363635,250,0,0,2267,0.2159090909090909,
10030044,1578,250,1,0.0,912,7,117,2,1,78,0.07051282051282051,162,2,1,370,0.19230769230769232,250,2,1,416,0.12179487179487179,243,2,1,599,0.14102564102564102,234,1,1,695,0.16025641025641027,250,1,1,1070,0.22435897435897437,250,0,0,2267,0.08974358974358974,
10030044,1643,250,1,0.14285714285714285,1034,7,71,2,1,112,0.08641975308641975,66,1,1,134,0.06172839506172839,131,2,1,194,0.1419753086419753,55,1,1,245,0.09259259259259259,250,2,1,496,0.2037037037037037,250,2,2,838,0.22839506172839505,250,0,0,2267,0.18518518518518517,
10030044,1489,250,2,0.0,481,7,73,3,1,222,0.11818181818181818,141,3,1,319,0.19090909090909092,157,2,1,326,0.16363636363636364,250,3,1,340,0.12727272727272726,250,3,1,373,0.1,250,2,1,416,0.06363636363636363,250,1,1,1070,0.23636363636363636,
10030044,1550,250,2,0.0,949,7,87,3,1,225,0.1144578313253012,182,2,1,388,0.0783132530120482,250,3,1,619,0.16265060240963855,250,3,1,895,0.13253012048192772,250,3,1,1052,0.21686746987951808,250,1,1,1182,0.22289156626506024,250,2,1,1199,0.07228915662650602,
10010011,804,250,2,0.14285714285714285,959,7,55,3,1,192,0.08333333333333333,164,1,1,377,0.0641025641025641,250,3,1,438,0.10897435897435898,202,2,1,653,0.24358974358974358,250,2,1,848,0.15384615384615385,250,3,1,1441,0.1346153846153846,250,3,2,1516,0.21153846153846154,
10010011,849,250,2,0.0,848,7,60,1,1,179,0.16666666666666666,155,2,1,224,0.0625,126,3,1,368,0.1597222222222222,164,1,1,377,0.1388888888888889,250,3,1,438,0.1875,250,2,1,959,0.16666666666666666,250,3,1,1021,0.11805555555555555,
10010011,1020,250,2,0.14285714285714285,943,7,1,1,0,184,0.0625,92,2,1,269,0.08125,75,1,1,322,0.1875,169,3,1,489,0.14375,250,3,1,765,0.1375,250,2,1,797,0.18125,250,3,1,1070,0.20625,
10050197,528,221,1,0.42857142857142855,650,7,74,2,1,179,0.06451612903225806,87,1,1,249,0.1532258064516129,115,2,2,547,0.20161290322580644,188,2,2,602,0.14516129032258066,44,1,2,649,0.20967741935483872,250,2,1,1128,0.12096774193548387,250,0,0,2211,0.10483870967741936,
10050163,122,250,1,0.42857142857142855,1032,7,1,1,0,23,0.046511627906976744,250,2,1,525,0.1511627906976744,75,1,2,593,0.1686046511627907,250,2,2,1319,0.23837209302325582,250,1,1,1698,0.11046511627906977,250,2,1,1840,0.1686046511627907,250,0,0,2308,0.11627906976744186,
10050163,138,250,1,0.2857142857142857,705,7,1,1,0,94,0.05384615384615385,216,2,1,309,0.13846153846153847,243,2,1,447,0.14615384615384616,250,2,1,533,0.12307692307692308,250,2,1,829,0.19230769230769232,13,1,2,915,0.18461538461538463,250,0,0,2308,0.16153846153846155,
10050163,89,250,2,0.42857142857142855,829,7,1,1,0,94,0.125,114,3,1,156,0.09722222222222222,41,3,2,159,0.1388888888888889,216,2,1,309,0.09722222222222222,98,2,2,447,0.19444444444444445,107,1,1,526,0.1736111111111111,250,1,1,705,0.1736111111111111,
10010016,680,250,2,0.14285714285714285,813,7,147,2,1,321,0.11971830985915492,156,3,1,331,0.1267605633802817,127,2,1,354,0.1267605633802817,167,3,1,503,0.14788732394366197,250,3,1,643,0.16901408450704225,88,1,2,1161,0.2112676056338028,250,3,1,1201,0.09859154929577464,
10010016,733,250,2,0.0,455,7,17,2,1,61,0.08,69,2,1,228,0.2,147,2,1,321,0.16,156,3,1,331,0.12,77,3,1,357,0.18,250,3,1,848,0.22,250,1,1,1380,0.04,
10010016,796,250,2,0.0,830,7,18,3,1,97,0.07792207792207792,65,3,1,188,0.1038961038961039,171,2,1,465,0.2012987012987013,250,1,1,664,0.12987012987012986,250,3,1,824,0.2012987012987013,250,2,1,929,0.24025974025974026,250,1,1,1807,0.045454545454545456,
10030072,594,250,2,0.14285714285714285,1303,7,46,3,1,113,0.06666666666666667,237,2,2,240,0.06666666666666667,250,1,1,558,0.07222222222222222,250,3,1,607,0.12777777777777777,250,1,1,882,0.2388888888888889,250,2,1,1054,0.11666666666666667,250,3,1,1100,0.3111111111111111,
10030072,708,250,2,0.14285714285714285,639,7,75,3,1,206,0.13846153846153847,46,1,1,211,0.08461538461538462,61,3,1,262,0.1076923076923077,111,2,2,573,0.2230769230769231,250,2,1,661,0.2153846153846154,250,3,1,962,0.06923076923076923,250,1,1,1544,0.16153846153846155,
10050164,1545,250,1,0.2857142857142857,1863,7,250,2,2,593,0.16517857142857142,250,2,1,598,0.08035714285714286,250,1,1,817,0.16517857142857142,250,1,2,1142,0.17857142857142858,250,2,1,1576,0.16071428571428573,250,2,1,1644,0.16964285714285715,250,0,0,2566,0.08035714285714286,
10050164,1672,250,2,0.5714285714285714,807,7,45,3,1,160,0.07534246575342465,51,1,1,221,0.0958904109589041,81,2,1,296,0.15753424657534246,250,3,2,424,0.0684931506849315,250,2,2,724,0.19863013698630136,37,1,2,843,0.18493150684931506,250,3,2,1244,0.2191780821917808,
10010029,536,250,1,0.0,784,7,22,2,1,127,0.04054054054054054,89,1,1,218,0.0472972972972973,250,2,1,309,0.22297297297297297,83,2,1,335,0.13513513513513514,241,1,1,755,0.07432432432432433,250,2,1,772,0.25,250,0,0,2645,0.22972972972972974,
10010029,666,250,1,0.14285714285714285,1003,7,23,1,1,90,0.057692307692307696,30,1,1,146,0.038461538461538464,72,2,1,276,0.0641025641025641,250,2,1,653,0.2564102564102564,250,2,1,711,0.10256410256410256,124,2,2,914,0.20512820512820512,250,0,0,2645,0.27564102564102566,
10010029,507,250,2,0.0,309,7,4,3,1,22,0.08695652173913043,22,2,1,127,0.021739130434782608,47,3,1,279,0.15217391304347827,83,2,1,335,0.043478260869565216,250,3,1,569,0.2608695652173913,250,1,1,784,0.358695652173913,250,3,1,906,0.07608695652173914,
10010029,519,250,2,0.0,1190,7,77,3,1,320,0.14942528735632185,83,2,1,335,0.1206896551724138,145,3,1,437,0.1839080459770115,250,3,1,504,0.14367816091954022,241,1,1,755,0.20114942528735633,250,2,1,858,0.15517241379310345,250,3,1,1475,0.04597701149425287,
10010029,592,250,2,0.14285714285714285,718,7,244,3,1,270,0.07246376811594203,45,1,2,421,0.036231884057971016,250,3,1,504,0.10144927536231885,250,3,1,671,0.18840579710144928,250,2,1,677,0.21739130434782608,250,2,1,858,0.2536231884057971,250,3,1,890,0.13043478260869565,
10010029,610,250,2,0.0,423,7,8,2,1,54,0.10714285714285714,203,1,1,334,0.125,190,2,1,416,0.20535714285714285,250,2,1,772,0.09821428571428571,250,3,1,1167,0.08035714285714286,250,3,1,1282,0.08928571428571429,250,3,1,1409,0.29464285714285715,
10010029,618,250,2,0.2857142857142857,677,7,35,3,1,120,0.1076923076923077,244,3,1,270,0.12307692307692308,45,1,2,421,0.07692307692307693,250,3,1,482,0.11538461538461539,250,2,1,718,0.23076923076923078,250,3,1,854,0.1076923076923077,124,2,2,914,0.23846153846153847,
10010029,705,250,2,0.0,653,7,30,1,1,146,0.14788732394366197,72,2,1,276,0.07746478873239436,128,3,1,457,0.2112676056338028,250,1,1,691,0.06338028169014084,250,3,1,906,0.1619718309859155,250,1,1,1003,0.28169014084507044,250,2,1,1663,0.056338028169014086,
10010029,717,250,2,0.14285714285714285,711,7,30,3,1,94,0.06716417910447761,72,2,1,276,0.1865671641791045,250,3,1,440,0.16417910447761194,248,3,1,500,0.12686567164179105,250,3,1,854,0.19402985074626866,124,2,2,914,0.1417910447761194,250,1,1,1003,0.11940298507462686,
10030086,569,250,1,0.0,608,7,1,2,1,5,0.01639344262295082,95,2,1,330,0.10655737704918032,201,1,1,389,0.05737704918032787,250,1,1,479,0.13934426229508196,250,2,1,704,0.2540983606557377,250,2,1,1521,0.1885245901639344,250,0,0,2581,0.23770491803278687,
10030086,643,250,1,0.14285714285714285,1062,7,55,2,1,177,0.1375,45,1,1,184,0.0375,113,2,1,431,0.13125,250,1,1,568,0.1,250,2,1,778,0.2125,243,2,2,1064,0.13125,250,0,0,2581,0.25,
10030086,735,250,1,0.14285714285714285,694,7,3,2,2,30,0.051470588235294115,77,1,1,206,0.10294117647058823,101,1,1,539,0.27205882352941174,250,2,1,606,0.15441176470588236,250,2,1,708,0.21323529411764705,250,2,1,759,0.11029411764705882,250,0,0,2581,0.09558823529411764,
10030086,597,250,2,0.0,704,7,1,2,1,5,0.015151515151515152,108,3,1,287,0.10606060606060606,201,1,1,389,0.14393939393939395,250,1,1,608,0.23484848484848486,250,3,1,720,0.16666666666666666,250,2,1,725,0.1590909090909091,250,3,1,960,0.17424242424242425,
10030086,624,250,2,0.14285714285714285,725,7,34,3,2,122,0.05384615384615385,77,1,1,206,0.038461538461538464,108,3,1,287,0.17692307692307693,201,1,1,389,0.19230769230769232,206,3,1,488,0.15384615384615385,250,2,1,704,0.16153846153846155,250,2,1,934,0.2230769230769231,
10030086,689,250,2,0.42857142857142855,934,7,3,2,2,30,0.0625,34,3,2,122,0.1111111111111111,77,1,1,206,0.18055555555555555,168,3,2,342,0.10416666666666667,250,2,1,606,0.16666666666666666,250,2,1,725,0.2013888888888889,250,3,1,860,0.1736111111111111,
10030086,714,250,2,0.0,746,7,83,3,1,213,0.11594202898550725,250,3,1,342,0.057971014492753624,122,3,1,369,0.13043478260869565,250,1,1,568,0.21739130434782608,250,2,1,759,0.014492753623188406,250,2,1,778,0.2463768115942029,250,3,1,807,0.21739130434782608,
10030086,733,250,2,0.0,759,7,101,1,1,539,0.13513513513513514,250,1,1,568,0.20270270270270271,250,1,1,694,0.10135135135135136,250,2,1,708,0.14189189189189189,250,2,1,746,0.013513513513513514,250,3,1,807,0.27702702702702703,250,3,1,1279,0.12837837837837837,
10030086,743,250,2,0.14285714285714285,606,7,3,2,2,30,0.04838709677419355,250,1,1,694,0.1693548387096774,250,2,1,708,0.18548387096774194,250,3,1,722,0.10483870967741936,250,3,1,787,0.10483870967741936,250,3,1,860,0.1935483870967742,250,2,1,934,0.1935483870967742,
10050190,899,206,1,0.2857142857142857,736,7,6,2,1,28,0.04861111111111111,1,1,0,39,0.041666666666666664,8,2,1,68,0.11805555555555555,250,2,1,583,0.1597222222222222,250,1,1,974,0.05555555555555555,250,2,2,1339,0.3125,250,0,0,2696,0.2638888888888889,
10050190,911,250,2,0.14285714285714285,621,7,18,3,2,95,0.08064516129032258,250,2,1,531,0.04838709677419355,250,3,1,701,0.20161290322580644,250,3,1,860,0.10483870967741936,250,2,1,1033,0.1935483870967742,250,3,1,1064,0.12903225806451613,250,1,1,1439,0.24193548387096775,
10050190,955,250,2,0.14285714285714285,1033,7,18,3,2,95,0.07738095238095238,31,3,1,178,0.08928571428571429,49,2,1,214,0.1488095238095238,250,2,1,621,0.14285714285714285,250,3,1,647,0.17261904761904762,250,3,1,757,0.20238095238095238,250,1,1,1439,0.16666666666666666,
10050190,1058,250,2,0.42857142857142855,961,7,158,2,2,408,0.14666666666666667,151,2,1,422,0.12,250,3,1,840,0.16666666666666666,250,3,1,1034,0.13333333333333333,250,3,2,1152,0.2,126,1,2,1345,0.13333333333333333,250,1,1,1596,0.1,
10030081,796,250,2,0.42857142857142855,1417,7,49,2,2,222,0.11979166666666667,59,3,2,238,0.052083333333333336,120,3,1,312,0.13541666666666666,138,2,1,533,0.16145833333333334,250,3,1,691,0.18229166666666666,35,1,2,858,0.06770833333333333,250,3,1,1198,0.28125,
10010075,1359,250,2,0.14285714285714285,829,7,83,2,1,151,0.05333333333333334,89,2,2,315,0.02666666666666667,162,3,1,463,0.15333333333333332,250,3,1,604,0.14666666666666667,250,1,1,834,0.25333333333333335,250,3,1,1358,0.12666666666666668,250,3,1,1435,0.24,
10010075,1412,250,2,0.0,629,7,83,2,1,151,0.08870967741935484,250,2,1,185,0.11290322580645161,100,3,1,263,0.11290322580645161,162,3,1,463,0.18548387096774194,194,3,1,556,0.1935483870967742,250,1,1,612,0.24193548387096775,250,3,1,1206,0.06451612903225806,
10010075,1435,250,2,0.0,610,7,12,2,1,59,0.11290322580645161,49,3,1,167,0.03225806451612903,109,3,1,265,0.08064516129032258,108,3,1,308,0.20161290322580644,250,2,1,380,0.11290322580645161,250,3,1,890,0.25,250,1,1,1388,0.20967741935483872,
10010075,1507,250,2,0.0,868,7,6,3,1,19,0.027777777777777776,250,2,1,185,0.13194444444444445,49,2,1,189,0.125,250,3,1,381,0.2361111111111111,250,1,1,616,0.09027777777777778,250,1,1,732,0.2222222222222222,250,3,1,1238,0.16666666666666666,
10010075,1513,250,2,0.0,1163,7,88,2,1,294,0.03977272727272727,166,3,1,356,0.16477272727272727,250,3,1,365,0.10795454545454546,191,2,1,411,0.14772727272727273,250,1,1,864,0.26704545454545453,250,3,1,926,0.20454545454545456,250,1,1,1388,0.06818181818181818,
10010075,1551,250,2,0.0,993,7,6,3,1,39,0.08441558441558442,49,2,1,189,0.11038961038961038,88,2,1,294,0.11688311688311688,250,1,1,616,0.15584415584415584,250,3,1,926,0.12987012987012986,250,3,1,1066,0.19480519480519481,250,3,1,1238,0.2077922077922078,
10050138,165,250,2,0.42857142857142855,466,7,12,1,1,56,0.046296296296296294,31,2,1,100,0.08333333333333333,46,2,2,121,0.09259259259259259,49,1,2,379,0.18518518518518517,214,3,1,390,0.17592592592592593,2,1,0,395,0.24074074074074073,250,3,1,1325,0.17592592592592593,
10050138,1728,250,2,0.5714285714285714,692,7,10,2,2,56,0.0703125,154,3,2,184,0.09375,226,2,2,253,0.0546875,88,3,1,342,0.1484375,234,1,1,595,0.2265625,250,3,2,896,0.25,250,1,1,1320,0.15625,
10030075,1675,216,2,0.42857142857142855,445,7,26,3,2,93,0.10185185185185185,67,1,1,287,0.09259259259259259,1,1,0,383,0.21296296296296297,85,2,2,648,0.17592592592592593,250,3,1,739,0.17592592592592593,250,2,1,1699,0.10185185185185185,250,3,1,1900,0.1388888888888889,
10010081,1162,250,1,0.0,420,7,69,1,1,192,0.07692307692307693,40,2,1,203,0.1346153846153846,52,1,1,249,0.1346153846153846,93,2,1,272,0.15384615384615385,250,2,1,586,0.16346153846153846,250,2,1,869,0.22115384615384615,250,0,0,3186,0.11538461538461539,
10010081,1183,250,2,0.14285714285714285,869,7,14,2,1,65,0.08904109589041095,52,1,1,249,0.15753424657534246,250,1,1,420,0.15753424657534246,250,2,2,561,0.23972602739726026,250,2,1,586,0.1780821917808219,250,1,1,939,0.03424657534246575,250,3,1,1364,0.14383561643835616,
