SSN,GSN,DIS,RCP,NRF,IRS,INN,dis1,rcp1,typ1,irs1,lf1,dis2,rcp2,typ2,irs2,lf2,dis3,rcp3,typ3,irs3,lf3,dis4,rcp4,typ4,irs4,lf4,dis5,rcp5,typ5,irs5,lf5,dis6,rcp6,typ6,irs6,lf6,NAN
10050106,1403,188,2,0.0,234,6,250,3,1,648,0.15853658536585366,250,3,1,728,0.3048780487804878,250,1,1,743,0.17073170731707318,250,3,1,839,0.07317073170731707,250,2,1,882,0.036585365853658534,250,2,1,915,0.25609756097560976,
10050106,1443,113,2,0.0,305,6,211,3,1,186,0.22448979591836735,248,3,1,359,0.29591836734693877,250,3,1,714,0.030612244897959183,250,2,1,915,0.1326530612244898,250,1,1,1045,0.21428571428571427,250,2,1,1048,0.10204081632653061,
10010020,522,250,2,0.0,951,6,127,1,1,217,0.1111111111111111,105,2,1,279,0.19753086419753085,173,2,1,330,0.19135802469135801,250,3,1,344,0.10493827160493827,250,3,1,406,0.12962962962962962,250,3,1,1105,0.2654320987654321,
10010020,640,178,2,0.0,433,6,19,3,1,65,0.05454545454545454,201,2,1,382,0.2,165,3,1,383,0.21818181818181817,250,1,1,706,0.08181818181818182,250,2,1,806,0.18181818181818182,250,3,1,1876,0.2636363636363636,
10010020,644,250,2,0.0,193,6,109,2,1,318,0.1388888888888889,134,3,1,400,0.16666666666666666,175,2,1,411,0.1527777777777778,246,3,1,562,0.09722222222222222,250,1,1,949,0.19444444444444445,250,3,1,1016,0.25,
10010020,691,250,2,0.0,806,6,165,3,1,383,0.08904109589041095,178,2,1,433,0.136986301369863,250,3,1,433,0.23972602739726026,199,3,1,477,0.1232876712328767,250,1,1,706,0.23972602739726026,250,2,1,823,0.17123287671232876,
10010020,726,128,2,0.0,281,6,76,1,1,185,0.16304347826086957,116,2,1,204,0.16304347826086957,250,2,1,487,0.09782608695652174,250,3,1,708,0.33695652173913043,250,1,1,949,0.03260869565217391,250,1,1,1274,0.20652173913043478,
10010020,753,31,2,0.0,165,6,2,3,1,6,0.045454545454545456,123,3,1,246,0.015151515151515152,250,2,1,487,0.19696969696969696,250,2,1,823,0.06060606060606061,250,3,1,1027,0.4090909090909091,250,1,1,1274,0.2727272727272727,
10030043,1097,250,1,0.0,883,6,2,1,0,13,0.03289473684210526,222,1,1,409,0.046052631578947366,250,2,1,768,0.21710526315789475,250,2,1,937,0.23026315789473684,250,1,1,1068,0.26973684210526316,250,0,0,2630,0.20394736842105263,
10030043,1175,250,1,0.0,816,6,67,1,1,274,0.035211267605633804,222,1,1,409,0.06338028169014084,250,2,1,688,0.22535211267605634,250,2,1,936,0.19014084507042253,250,2,1,963,0.19014084507042253,250,0,0,2630,0.29577464788732394,
10030043,1218,115,1,0.0,302,6,180,2,1,252,0.11627906976744186,67,1,1,274,0.1511627906976744,157,1,1,365,0.10465116279069768,152,2,1,412,0.1744186046511628,250,2,1,869,0.20930232558139536,250,0,0,2630,0.2441860465116279,
10030043,1049,250,2,0.0,709,6,85,3,1,214,0.10869565217391304,88,2,1,335,0.16666666666666666,250,3,1,741,0.2463768115942029,250,2,1,937,0.1956521739130435,250,1,1,1068,0.08695652173913043,250,3,1,1434,0.1956521739130435,
10030043,1056,250,2,0.0,937,6,250,2,1,709,0.17088607594936708,250,2,1,768,0.12025316455696203,250,1,1,883,0.22151898734177214,250,1,1,1068,0.06962025316455696,250,3,1,1434,0.24050632911392406,250,3,1,1436,0.17721518987341772,
10030043,1057,250,2,0.16666666666666666,768,6,250,3,1,380,0.14705882352941177,222,1,1,409,0.14705882352941177,250,1,1,883,0.2426470588235294,250,2,1,937,0.13970588235294118,250,2,2,1275,0.19852941176470587,250,3,1,1436,0.125,
10030043,1092,250,2,0.3333333333333333,688,6,1,3,2,7,0.014285714285714285,114,3,1,221,0.18571428571428572,222,1,1,409,0.12142857142857143,250,1,1,816,0.22857142857142856,250,2,1,936,0.16428571428571428,250,2,2,1275,0.2857142857142857,
10030043,1172,250,2,0.0,523,6,50,3,1,154,0.09482758620689655,250,2,1,456,0.19827586206896552,250,3,1,525,0.1724137931034483,250,3,1,552,0.14655172413793102,250,2,1,991,0.20689655172413793,250,1,1,1854,0.1810344827586207,
10030043,1191,250,2,0.0,991,6,50,3,1,154,0.13291139240506328,122,3,1,481,0.13291139240506328,250,2,1,523,0.1518987341772152,250,2,1,971,0.16455696202531644,250,3,1,974,0.21518987341772153,250,1,1,1854,0.20253164556962025,
10030043,1204,250,2,0.16666666666666666,963,6,180,2,1,252,0.09615384615384616,67,1,1,274,0.1987179487179487,250,3,2,647,0.1987179487179487,250,1,1,816,0.17307692307692307,250,2,1,936,0.14743589743589744,250,3,1,1119,0.1858974358974359,
10030043,1237,180,2,0.16666666666666666,252,6,67,1,1,274,0.21052631578947367,115,1,1,302,0.13157894736842105,250,3,2,647,0.07894736842105263,250,2,1,869,0.19736842105263158,250,2,1,963,0.19736842105263158,250,3,1,1469,0.18421052631578946,
10030043,1243,250,2,0.0,376,6,9,3,1,66,0.08695652173913043,157,1,1,365,0.14130434782608695,152,2,1,412,0.20652173913043478,250,3,1,691,0.15217391304347827,250,2,1,971,0.20652173913043478,250,1,1,1854,0.20652173913043478,
10050152,212,250,1,0.3333333333333333,660,6,137,2,1,241,0.15625,207,1,1,568,0.2578125,250,2,2,577,0.203125,250,2,2,787,0.0546875,250,1,1,975,0.2109375,250,0,0,2611,0.1171875,
10050152,70,138,2,0.16666666666666666,358,6,72,3,1,159,0.11702127659574468,94,2,1,234,0.07446808510638298,224,3,1,307,0.24468085106382978,250,3,2,993,0.13829787234042554,250,2,1,1162,0.2127659574468085,250,1,1,1165,0.2127659574468085,
10050152,74,171,2,0.16666666666666666,511,6,68,3,2,230,0.07142857142857142,87,3,1,261,0.125,250,2,1,1022,0.2857142857142857,250,2,1,1162,0.20535714285714285,250,1,1,1321,0.13392857142857142,250,3,1,2092,0.17857142857142858,
10050152,125,94,2,0.0,234,6,32,2,1,109,0.0975609756097561,224,3,1,307,0.1951219512195122,138,2,1,358,0.08536585365853659,148,2,1,475,0.1951219512195122,250,3,1,1065,0.15853658536585366,250,1,1,1165,0.2682926829268293,
10050152,274,250,2,0.16666666666666666,692,6,200,3,1,543,0.2153846153846154,231,1,1,609,0.14615384615384616,250,3,1,740,0.16153846153846155,250,2,1,784,0.12307692307692308,144,1,2,1242,0.2230769230769231,250,2,1,1281,0.13076923076923078,
10010027,422,250,1,0.16666666666666666,796,6,47,1,1,157,0.1095890410958904,71,2,1,197,0.1232876712328767,3,1,0,492,0.136986301369863,250,2,1,537,0.0958904109589041,250,2,1,929,0.273972602739726,250,0,0,2481,0.2602739726027397,
10010027,498,234,1,0.0,436,6,24,2,1,65,0.11607142857142858,104,2,1,164,0.07142857142857142,72,1,1,279,0.16964285714285715,250,2,1,943,0.22321428571428573,250,1,1,979,0.2767857142857143,250,0,0,2481,0.14285714285714285,
10010027,438,250,2,0.3333333333333333,491,6,19,1,1,69,0.0423728813559322,1,1,0,73,0.1271186440677966,250,3,1,359,0.1271186440677966,250,2,2,828,0.1440677966101695,250,1,1,979,0.2457627118644068,250,2,1,1002,0.3135593220338983,
10010027,442,250,2,0.16666666666666666,219,6,47,2,2,174,0.2631578947368421,118,3,1,211,0.05263157894736842,183,2,1,452,0.23684210526315788,250,3,1,517,0.2236842105263158,250,3,1,863,0.09210526315789473,250,1,1,1568,0.13157894736842105,
10010027,536,150,2,0.0,337,6,24,2,1,65,0.17045454545454544,35,2,1,107,0.14772727272727273,104,2,1,164,0.07954545454545454,72,1,1,279,0.14772727272727273,250,3,1,1187,0.17045454545454544,250,1,1,1230,0.2840909090909091,
10010027,545,104,2,0.0,164,6,24,2,1,65,0.125,112,3,1,310,0.15625,150,2,1,337,0.109375,234,1,1,436,0.125,250,2,1,943,0.265625,250,3,1,1187,0.21875,
10010027,552,170,2,0.0,468,6,55,3,1,161,0.08928571428571429,250,3,1,323,0.15178571428571427,250,3,1,516,0.21428571428571427,200,2,1,615,0.24107142857142858,250,2,1,616,0.20535714285714285,250,1,1,1568,0.09821428571428571,
10050199,1553,250,1,0.6666666666666666,566,6,10,1,0,40,0.04838709677419355,1,1,0,149,0.08870967741935484,73,2,2,315,0.13709677419354838,250,2,2,1027,0.25806451612903225,250,2,2,1396,0.11290322580645161,250,0,0,2387,0.3548387096774194,
10050199,1619,250,1,0.16666666666666666,606,6,10,1,0,40,0.038461538461538464,64,1,1,118,0.09230769230769231,73,2,2,315,0.09230769230769231,250,2,1,490,0.2153846153846154,250,2,1,765,0.2076923076923077,250,0,0,2387,0.35384615384615387,
10050199,1627,64,1,0.16666666666666666,118,6,12,2,1,47,0.019230769230769232,250,2,1,490,0.19230769230769232,250,1,1,606,0.23076923076923078,250,2,2,627,0.23076923076923078,250,1,1,976,0.17307692307692307,250,0,0,2387,0.15384615384615385,
10050199,1641,250,1,0.3333333333333333,976,6,64,1,1,118,0.05555555555555555,1,1,0,155,0.09876543209876543,250,2,1,400,0.08024691358024691,250,2,2,627,0.2654320987654321,250,2,1,1168,0.25308641975308643,250,0,0,2387,0.24691358024691357,
10050199,1514,250,2,0.16666666666666666,303,6,28,3,1,170,0.1956521739130435,73,2,1,252,0.08695652173913043,250,2,1,665,0.09782608695652174,250,1,1,799,0.18478260869565216,250,3,1,820,0.1956521739130435,250,3,2,998,0.2391304347826087,
10050199,1525,73,2,0.16666666666666666,252,6,18,1,1,73,0.10256410256410256,28,3,1,170,0.16666666666666666,99,1,1,225,0.14102564102564102,250,2,1,303,0.10256410256410256,250,1,1,799,0.24358974358974358,250,2,2,1060,0.24358974358974358,
10050199,1638,250,2,0.0,490,6,12,2,1,47,0.12280701754385964,64,1,1,118,0.08771929824561403,54,3,1,251,0.18421052631578946,147,3,1,354,0.13157894736842105,250,1,1,606,0.24561403508771928,250,2,1,765,0.22807017543859648,
10050199,1708,250,2,0.3333333333333333,400,6,197,3,2,349,0.18627450980392157,192,3,1,512,0.21568627450980393,250,2,2,627,0.16666666666666666,250,3,1,870,0.12745098039215685,250,1,1,976,0.12745098039215685,250,2,1,1168,0.17647058823529413,
10030088,47,250,1,0.0,726,6,41,2,1,125,0.1095890410958904,32,2,1,169,0.1232876712328767,117,1,1,454,0.21232876712328766,250,2,1,492,0.23972602739726026,250,1,1,1113,0.2534246575342466,250,0,0,2982,0.06164383561643835,
10030088,91,250,1,0.0,1113,6,32,2,1,169,0.09770114942528736,239,2,1,546,0.13793103448275862,250,1,1,726,0.21264367816091953,250,2,1,1286,0.07471264367816093,250,1,1,1842,0.28160919540229884,250,0,0,2982,0.19540229885057472,
10030088,92,250,2,0.0,616,6,47,1,1,121,0.0390625,250,2,1,270,0.140625,82,1,1,272,0.2421875,250,1,1,583,0.15625,250,3,1,704,0.2421875,250,2,1,931,0.1796875,
10030088,142,239,2,0.3333333333333333,546,6,37,3,2,144,0.10344827586206896,250,3,2,350,0.1810344827586207,250,2,1,718,0.2413793103448276,250,1,1,1113,0.20689655172413793,250,2,1,1286,0.15517241379310345,250,1,1,1842,0.11206896551724138,
10030088,180,250,2,0.16666666666666666,718,6,60,3,1,202,0.08450704225352113,159,2,1,335,0.1267605633802817,250,3,2,350,0.035211267605633804,239,2,1,546,0.19718309859154928,250,3,1,1007,0.2605633802816901,250,1,1,1842,0.29577464788732394,
10030088,182,250,2,0.16666666666666666,460,6,77,3,1,179,0.14285714285714285,159,2,1,335,0.16071428571428573,250,3,1,555,0.125,250,3,2,778,0.14285714285714285,250,2,1,843,0.25892857142857145,250,1,1,1842,0.16964285714285715,
10030088,190,159,2,0.0,335,6,77,3,1,179,0.20212765957446807,60,3,1,202,0.14893617021276595,250,2,1,460,0.19148936170212766,250,2,1,718,0.19148936170212766,250,3,1,1354,0.07446808510638298,250,1,1,1842,0.19148936170212766,
10030088,1717,250,2,0.16666666666666666,554,6,47,3,1,142,0.07377049180327869,250,3,1,531,0.12295081967213115,194,2,1,536,0.18032786885245902,250,3,1,778,0.22950819672131148,250,1,1,881,0.22131147540983606,250,2,2,1065,0.1721311475409836,
10010018,441,250,1,0.16666666666666666,680,6,44,1,1,209,0.2076923076923077,129,2,1,311,0.11538461538461539,183,1,1,550,0.2230769230769231,250,2,1,724,0.16923076923076924,250,2,2,1207,0.2,250,0,0,2303,0.08461538461538462,
10010018,500,250,1,0.0,728,6,44,1,1,209,0.13432835820895522,250,1,1,456,0.07462686567164178,250,2,1,778,0.26865671641791045,250,2,1,966,0.11194029850746269,250,2,1,973,0.06716417910447761,250,0,0,2303,0.34328358208955223,
10010018,512,250,1,0.0,773,6,21,1,1,59,0.07462686567164178,22,2,1,115,0.1417910447761194,110,1,1,373,0.11194029850746269,250,2,1,666,0.15671641791044777,250,2,1,902,0.17164179104477612,250,0,0,2303,0.34328358208955223,
10010018,556,250,1,0.0,456,6,250,2,1,345,0.24545454545454545,250,2,1,598,0.045454545454545456,250,1,1,728,0.09090909090909091,250,2,1,778,0.18181818181818182,211,1,1,855,0.22727272727272727,250,0,0,2303,0.20909090909090908,
10010018,420,250,2,0.3333333333333333,724,6,44,1,1,209,0.05970149253731343,250,3,2,673,0.208955223880597,250,1,1,680,0.16417910447761194,250,3,1,901,0.11940298507462686,250,2,1,966,0.2462686567164179,250,2,2,1207,0.20149253731343283,
10010018,440,250,2,0.0,904,6,67,1,1,156,0.1554054054054054,181,2,1,223,0.11486486486486487,129,2,1,311,0.12837837837837837,183,1,1,550,0.17567567567567569,250,3,1,572,0.21621621621621623,250,3,1,1704,0.20945945945945946,
10010018,445,181,2,0.0,223,6,67,1,1,156,0.09722222222222222,110,1,1,373,0.18055555555555555,232,3,1,535,0.19444444444444445,250,3,1,572,0.1388888888888889,250,2,1,666,0.1527777777777778,250,2,1,904,0.2361111111111111,
10010018,485,250,2,0.0,666,6,181,2,1,223,0.0873015873015873,110,1,1,373,0.19047619047619047,250,3,1,528,0.15873015873015872,232,3,1,535,0.23809523809523808,250,1,1,773,0.16666666666666666,250,2,1,902,0.15873015873015872,
10010018,514,250,2,0.0,973,6,124,3,1,299,0.0875,124,3,1,423,0.1625,250,1,1,728,0.05625,250,2,1,778,0.2375,250,2,1,966,0.2125,250,3,1,1844,0.24375,
10010018,535,250,2,0.0,778,6,124,3,1,299,0.0472972972972973,250,2,1,345,0.08783783783783784,250,1,1,456,0.13513513513513514,250,1,1,728,0.24324324324324326,250,2,1,973,0.25675675675675674,250,3,1,1171,0.22972972972972974,
10010018,596,250,2,0.0,598,6,92,3,1,258,0.08333333333333333,250,2,1,345,0.13194444444444445,250,1,1,456,0.034722222222222224,211,1,1,855,0.22916666666666666,250,2,1,996,0.1875,250,3,1,1521,0.3333333333333333,
10050155,1051,158,1,0.0,467,6,86,1,1,266,0.10909090909090909,76,1,1,289,0.13636363636363635,250,2,1,528,0.18181818181818182,250,2,1,998,0.21818181818181817,250,2,1,1920,0.15454545454545454,250,0,0,2394,0.2,
10050155,1124,250,1,0.0,625,6,76,1,1,289,0.15384615384615385,250,1,1,506,0.16153846153846155,250,2,1,654,0.13076923076923078,250,2,1,762,0.2153846153846154,250,2,1,998,0.07692307692307693,250,0,0,2394,0.26153846153846155,
10050155,1148,250,1,0.16666666666666666,506,6,250,2,2,570,0.13392857142857142,250,1,1,625,0.1875,250,2,1,637,0.24107142857142858,250,2,1,762,0.21428571428571427,250,1,1,1167,0.19642857142857142,250,0,0,2394,0.026785714285714284,
10050155,984,250,2,0.16666666666666666,528,6,86,1,1,266,0.17796610169491525,68,3,2,269,0.13559322033898305,158,1,1,467,0.1694915254237288,250,1,1,730,0.13559322033898305,250,2,1,770,0.19491525423728814,250,2,1,1920,0.1864406779661017,
10050155,1099,169,2,0.3333333333333333,419,6,8,2,2,31,0.03773584905660377,180,3,1,331,0.16037735849056603,250,3,2,419,0.20754716981132076,250,1,1,621,0.2169811320754717,250,1,1,1228,0.1792452830188679,250,2,1,1448,0.19811320754716982,
10050155,1165,250,2,0.3333333333333333,765,6,8,2,2,31,0.041666666666666664,250,3,2,419,0.2013888888888889,190,2,1,530,0.2152777777777778,250,3,1,589,0.14583333333333334,250,3,1,1139,0.14583333333333334,250,1,1,1228,0.25,
10050155,1169,250,2,0.16666666666666666,762,6,6,3,1,42,0.11194029850746269,85,3,1,210,0.1865671641791045,250,1,1,506,0.1791044776119403,250,2,2,570,0.1791044776119403,250,1,1,625,0.208955223880597,250,2,1,654,0.13432835820895522,
10050155,1195,250,2,0.3333333333333333,637,6,23,3,1,100,0.0873015873015873,33,2,1,161,0.11904761904761904,250,1,1,506,0.21428571428571427,250,2,2,570,0.1111111111111111,250,3,2,746,0.23015873015873015,250,1,1,1167,0.23809523809523808,
10050155,1196,190,2,0.0,530,6,23,2,1,48,0.058333333333333334,79,3,1,121,0.15833333333333333,250,3,1,479,0.175,250,2,1,765,0.25833333333333336,250,3,1,1139,0.2,250,1,1,1228,0.15,
10050155,1209,109,2,0.0,340,6,23,2,1,48,0.09574468085106383,79,3,1,121,0.10638297872340426,33,2,1,161,0.0851063829787234,71,3,1,253,0.19148936170212766,250,1,1,1167,0.32978723404255317,250,3,1,1568,0.19148936170212766,
10030044,1493,250,2,0.0,597,6,157,2,1,326,0.1984126984126984,250,1,1,554,0.05555555555555555,250,3,1,696,0.10317460317460317,250,3,1,883,0.23015873015873015,250,1,1,1070,0.18253968253968253,250,2,1,1199,0.23015873015873015,
10030044,1494,250,2,0.0,1199,6,250,1,1,554,0.17613636363636365,250,2,1,597,0.16477272727272727,250,3,1,883,0.14204545454545456,250,3,1,895,0.25,250,2,1,949,0.06818181818181818,250,1,1,1182,0.19886363636363635,
10030044,1508,250,2,0.0,416,6,136,3,1,285,0.2,141,3,1,319,0.15,250,2,1,481,0.07,243,2,1,599,0.2,250,1,1,912,0.19,250,1,1,1070,0.19,
10030044,1551,243,2,0.0,599,6,117,2,1,78,0.06451612903225806,136,3,1,285,0.11290322580645161,250,2,1,416,0.16129032258064516,250,3,1,860,0.20161290322580644,250,1,1,912,0.1774193548387097,250,3,1,1110,0.28225806451612906,
10030044,1582,182,2,0.0,388,6,41,2,1,138,0.16666666666666666,131,2,1,194,0.16666666666666666,250,3,1,819,0.17708333333333334,250,2,1,949,0.13541666666666666,250,3,1,1052,0.19791666666666666,250,1,1,1182,0.15625,
10030044,1627,131,2,0.0,194,6,71,2,1,112,0.09210526315789473,41,2,1,138,0.13157894736842105,55,1,1,245,0.11842105263157894,182,2,1,388,0.21052631578947367,250,3,1,819,0.14473684210526316,250,1,1,1034,0.3026315789473684,
10030044,1645,250,2,0.0,895,6,134,3,1,222,0.13513513513513514,162,2,1,370,0.10810810810810811,250,2,1,493,0.12162162162162163,234,1,1,695,0.20945945945945946,250,3,1,1022,0.22972972972972974,250,1,1,1047,0.19594594594594594,
10030044,1668,250,2,0.16666666666666666,496,6,66,1,1,134,0.11016949152542373,101,3,1,306,0.11864406779661017,194,2,1,488,0.23728813559322035,250,2,2,838,0.09322033898305085,250,1,1,1034,0.2796610169491525,250,3,1,1093,0.16101694915254236,
10030044,1696,250,2,0.0,493,6,134,3,1,222,0.14150943396226415,154,2,1,345,0.19811320754716982,250,3,1,356,0.16981132075471697,250,3,1,692,0.1792452830188679,250,2,1,895,0.16981132075471697,250,1,1,1047,0.14150943396226415,
10030044,1718,250,2,0.0,555,6,101,3,1,306,0.12903225806451613,250,3,1,310,0.14516129032258066,154,2,1,345,0.1532258064516129,250,3,1,375,0.24193548387096775,194,2,1,488,0.21774193548387097,250,1,1,1047,0.11290322580645161,
10010011,880,164,1,0.16666666666666666,377,6,60,1,1,179,0.09183673469387756,202,2,1,653,0.2653061224489796,250,2,1,848,0.20408163265306123,8,1,0,916,0.04081632653061224,250,2,1,959,0.10204081632653061,250,0,0,2334,0.29591836734693877,
10010011,923,108,1,0.16666666666666666,255,6,126,2,1,340,0.2,250,1,1,502,0.175,250,2,1,542,0.0375,250,2,1,877,0.3,8,1,0,916,0.125,250,0,0,2334,0.1625,
10010011,947,250,1,0.16666666666666666,502,6,147,2,1,254,0.21428571428571427,108,1,1,255,0.125,126,2,1,340,0.17857142857142858,208,2,2,438,0.08928571428571429,250,1,1,575,0.20535714285714285,250,0,0,2334,0.1875,
10010011,966,250,1,0.16666666666666666,575,6,92,2,1,269,0.08461538461538462,75,1,1,322,0.1,208,2,2,438,0.14615384615384616,250,1,1,502,0.17692307692307693,250,2,1,1271,0.17692307692307693,250,0,0,2334,0.3153846153846154,
10010011,867,250,2,0.16666666666666666,877,6,108,1,1,255,0.15789473684210525,159,3,1,292,0.09210526315789473,69,2,1,293,0.15789473684210525,250,2,1,542,0.25,8,1,0,916,0.18421052631578946,250,3,1,1863,0.15789473684210525,
10010011,897,250,2,0.16666666666666666,542,6,108,1,1,255,0.024193548387096774,159,3,1,292,0.04032258064516129,126,2,1,340,0.1774193548387097,250,3,1,519,0.20161290322580644,250,3,2,757,0.25,250,2,1,877,0.3064516129032258,
10010011,903,155,2,0.0,224,6,60,1,1,179,0.11538461538461539,64,1,1,329,0.21794871794871795,126,3,1,368,0.28205128205128205,250,2,1,797,0.11538461538461539,250,2,1,848,0.11538461538461539,250,3,1,1257,0.15384615384615385,
10010011,932,126,2,0.16666666666666666,340,6,16,3,1,69,0.12222222222222222,147,2,1,254,0.08888888888888889,108,1,1,255,0.17777777777777778,250,1,1,502,0.2222222222222222,250,2,1,542,0.24444444444444444,250,3,2,757,0.14444444444444443,
10010011,981,250,2,0.16666666666666666,797,6,1,1,0,184,0.11805555555555555,155,2,1,224,0.0625,64,1,1,329,0.18055555555555555,250,3,1,765,0.13194444444444445,250,2,1,943,0.2013888888888889,250,3,1,1257,0.3055555555555556,
10050197,543,152,1,0.5,590,6,102,2,2,289,0.13793103448275862,147,1,1,339,0.13793103448275862,59,2,2,411,0.21551724137931033,215,2,1,517,0.1206896551724138,44,1,2,649,0.14655172413793102,250,0,0,2211,0.2413793103448276,
10050197,374,240,2,0.5,792,6,25,2,1,67,0.07142857142857142,197,3,1,372,0.07142857142857142,31,1,2,734,0.21428571428571427,124,3,2,874,0.2,247,2,2,1171,0.15,250,3,1,1383,0.29285714285714287,
10050197,425,70,2,0.3333333333333333,128,6,66,3,1,162,0.16071428571428573,200,3,1,234,0.21428571428571427,130,2,1,313,0.03571428571428571,124,2,1,387,0.10714285714285714,124,3,2,777,0.19642857142857142,98,1,2,847,0.2857142857142857,
10050197,426,124,2,0.5,387,6,25,2,1,67,0.052083333333333336,70,2,1,128,0.0625,35,1,1,163,0.15625,124,3,2,777,0.1875,98,1,2,847,0.34375,124,3,2,874,0.19791666666666666,
10050197,450,130,2,0.3333333333333333,313,6,70,2,1,128,0.022222222222222223,66,3,1,162,0.16666666666666666,74,2,1,179,0.12222222222222222,115,2,2,547,0.12222222222222222,98,1,2,847,0.3333333333333333,250,3,1,1433,0.23333333333333334,
10050197,531,250,2,0.5,761,6,147,1,1,339,0.07142857142857142,215,2,1,517,0.22727272727272727,192,2,2,603,0.2662337662337662,250,1,1,1053,0.16233766233766234,250,3,2,1459,0.22077922077922077,250,3,2,1969,0.05194805194805195,
